# BUSCO version is: 3.0.2 
# The lineage dataset is: eukaryota_odb9 (Creation date: 2016-11-02, number of species: 100, number of BUSCOs: 303)
# To reproduce this run: python /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/bin/run_BUSCO.py -i animal_root.fa -o animal_root_eukaryota_busco -l /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/datasets/eukaryota_odb9/ -m proteins -c 25 -t /tmp/
#
# Busco id	Status	Sequence	Score	Length
EOG0937004M	Missing
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aplysia_californica:6500:V2META16032-42-Calc_Hmm10-BMGE05	121.8	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aurelia_aurita:6145:V2META16032-42-Calc_Hmm10-BMGE05	112.1	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Beroe_abyssicola:320166:V2META16032-42-Calc_Hmm10-BMGE05	110.4	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Bolocera_tuediae:1163374:V2META16032-42-Calc_Hmm10-BMGE05	116.5	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Branchiostoma_floridae:7739:V2META16032-42-Calc_Hmm10-BMGE05	116.8	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Calvadosia_campanulata:1843190:V2META16032-42-Calc_Hmm10-BMGE05	110.8	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Capitella_teleta:283909:V2META16032-42-Calc_Hmm10-BMGE05	119.0	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Clytia_hemisphaerica:252671:V2META16032-42-Calc_Hmm10-BMGE05	120.0	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Coeloplana:140473:V2META16032-42-Calc_Hmm10-BMGE05	115.5	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Corticium_candelabrum:121492:V2META16032-42-Calc_Hmm10-BMGE05	112.6	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Craspedacusta_sowerbii:128124:V2META16032-42-Calc_Hmm10-BMGE05	114.7	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Daphnia_pulex:6669:V2META16032-42-Calc_Hmm10-BMGE05	115.6	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Diaphanoeca_grandis:28014:V2META16032-42-Calc_Hmm10-BMGE05	113.0	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Dryodora_glandiformis:1566677:V2META16032-42-Calc_Hmm10-BMGE05	118.3	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Ephydatia_muelleri:6052:V2META16032-42-Calc_Hmm10-BMGE05	112.5	69
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Exaiptasia_pallida:1720309:V2META16032-42-Calc_Hmm10-BMGE05	114.7	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Gorgonia_ventalina:204384:V2META16032-42-Calc_Hmm10-BMGE05	117.3	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Helobdella_robusta:6412:V2META16032-42-Calc_Hmm10-BMGE05	118.0	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Homo_sapiens:9606:V2META16032-42-Calc_Hmm10-BMGE05	118.7	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hormiphora_californensis:1403702:V2META16032-42-Calc_Hmm10-BMGE05	110.1	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hydractinia_polyclina:589945:V2META16032-42-Calc_Hmm10-BMGE05	112.7	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Ixodes_scapularis:6945:V2META16032-42-Calc_Hmm10-BMGE05	116.9	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Liriope_tetraphylla:37524:V2META16032-42-Calc_Hmm10-BMGE05	111.6	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Mycale_phyllophila:1325607:V2META16032-42-Calc_Hmm10-BMGE05	115.4	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Nanomia_bijuga:168759:V2META16032-42-Calc_Hmm10-BMGE05	114.9	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Nematostella_vectensis:45351:V2META16032-42-Calc_Hmm10-BMGE05	119.9	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Orbicella_faveolata:48498:V2META16032-42-Calc_Hmm10-BMGE05	119.7	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Oscarella:121493:V2META16032-42-Calc_Hmm10-BMGE05	116.3	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Oscarella_carmela:386100:V2META16032-42-Calc_Hmm10-BMGE05	116.5	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plakina_jani:450361:V2META16032-42-Calc_Hmm10-BMGE05	111.2	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pleurobrachia:34498:V2META16032-42-Calc_Hmm10-BMGE05	112.0	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plumapathes_pennacea:1350358:V2META16032-42-Calc_Hmm10-BMGE05	117.3	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Porites_australiensis:51061:V2META16032-42-Calc_Hmm10-BMGE05	119.0	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Saccoglossus_kowalevskii:10224:V2META16032-42-Calc_Hmm10-BMGE05	110.8	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_macrocollata:1924736:V2META16032-42-Calc_Hmm10-BMGE05	110.4	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_punica:1924735:V2META16032-42-Calc_Hmm10-BMGE05	112.5	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Strongylocentrotus_purpuratus:7668:V2META16032-42-Calc_Hmm10-BMGE05	117.0	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sycon_ciliatum:27933:V2META16032-42-Calc_Hmm10-BMGE05	111.1	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Trichoplax_adhaerens:10228:V2META16032-42-Calc_Hmm10-BMGE05	111.5	70
EOG093714Q2	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Vallicula_multiformis:140489:V2META16032-42-Calc_Hmm10-BMGE05	112.4	70
EOG093715EC	Duplicated	Borowiec2015:Best108:Acropora_digitifera:70779:OG890.fasta.aln_gene104	103.3	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Acyrthosiphon_pisum:7029:OG890.fasta.aln_gene104	102.3	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Amphimedon_queenslandica:400682:OG890.fasta.aln_gene104	103.6	86
EOG093715EC	Duplicated	Borowiec2015:Best108:Apis_mellifera:7460:OG890.fasta.aln_gene104	109.1	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Bombus_terrestris:30195:OG890.fasta.aln_gene104	106.1	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Branchiostoma_floridae:7739:OG890.fasta.aln_gene104	103.8	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Daphnia_magna:35525:OG890.fasta.aln_gene104	109.1	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Drosophila_melanogaster:7227:OG890.fasta.aln_gene104	105.0	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Gasterosteus_aculeatus:69293:OG890.fasta.aln_gene104	116.3	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Homo_sapiens:9606:OG890.fasta.aln_gene104	101.1	81
EOG093715EC	Duplicated	Borowiec2015:Best108:Hydra_magnipapillata:6087:OG890.fasta.aln_gene104	110.0	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Latimeria_chalumnae:7897:OG890.fasta.aln_gene104	115.1	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Mnemiopsis_leidyi:27923:OG890.fasta.aln_gene104	101.7	86
EOG093715EC	Duplicated	Borowiec2015:Best108:Nematostella_vectensis:45351:OG890.fasta.aln_gene104	115.3	86
EOG093715EC	Duplicated	Borowiec2015:Best108:Saccoglossus_kowalevskii:10224:OG890.fasta.aln_gene104	114.7	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Strigamia_maritima:126957:OG890.fasta.aln_gene104	112.7	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Strongylocentrotus_purpuratus:7668:OG890.fasta.aln_gene104	113.6	85
EOG093715EC	Duplicated	Borowiec2015:Best108:Takifugu:31032:OG890.fasta.aln_gene104	105.5	72
EOG093715EC	Duplicated	Borowiec2015:Best108:Tribolium_castaneum:7070:OG890.fasta.aln_gene104	107.5	87
EOG093715EC	Duplicated	Borowiec2015:Best108:Trichoplax_adhaerens:10228:OG890.fasta.aln_gene104	114.6	86
EOG093715EC	Duplicated	Borowiec2015:Best108:Xenopus_tropicalis:8364:OG890.fasta.aln_gene104	118.0	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Acropora_digitifera:70779:OG890.fasta.aln_gene974	103.3	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Acyrthosiphon_pisum:7029:OG890.fasta.aln_gene974	102.3	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Amphimedon_queenslandica:400682:OG890.fasta.aln_gene974	103.6	86
EOG093715EC	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG890.fasta.aln_gene974	109.1	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Bombus_terrestris:30195:OG890.fasta.aln_gene974	106.1	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG890.fasta.aln_gene974	103.8	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG890.fasta.aln_gene974	109.1	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG890.fasta.aln_gene974	105.0	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Gasterosteus_aculeatus:69293:OG890.fasta.aln_gene974	116.3	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG890.fasta.aln_gene974	101.1	81
EOG093715EC	Duplicated	Borowiec2015:Total1080:Hydra_magnipapillata:6087:OG890.fasta.aln_gene974	110.0	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG890.fasta.aln_gene974	115.1	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Mnemiopsis_leidyi:27923:OG890.fasta.aln_gene974	101.7	86
EOG093715EC	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG890.fasta.aln_gene974	115.3	86
EOG093715EC	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG890.fasta.aln_gene974	114.7	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Strigamia_maritima:126957:OG890.fasta.aln_gene974	112.7	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Strongylocentrotus_purpuratus:7668:OG890.fasta.aln_gene974	113.6	85
EOG093715EC	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG890.fasta.aln_gene974	105.5	72
EOG093715EC	Duplicated	Borowiec2015:Total1080:Tribolium_castaneum:7070:OG890.fasta.aln_gene974	107.5	87
EOG093715EC	Duplicated	Borowiec2015:Total1080:Trichoplax_adhaerens:10228:OG890.fasta.aln_gene974	114.6	86
EOG093715EC	Duplicated	Borowiec2015:Total1080:Xenopus_tropicalis:8364:OG890.fasta.aln_gene974	118.0	87
EOG093715EC	Duplicated	Dunn2008:Dunn2008:Euprymna_scolopes:6613:Tribe1489	103.2	83
EOG093715EC	Duplicated	Dunn2008:Dunn2008:Nematostella_vectensis:45351:Tribe1489	104.5	82
EOG093715EC	Duplicated	Ryan2013:est.opisthokonta:Crassostrea_virginica:6565:gene34	102.3	81
EOG093715EC	Duplicated	Ryan2013:est.opisthokonta:Euprymna_scolopes:6613:gene34	101.2	86
EOG093715EC	Duplicated	Ryan2013:est.opisthokonta:Nematostella_vectensis:45351:gene34	101.7	79
EOG093715EC	Duplicated	Ryan2013:genome.opisthokonta:Nematostella_vectensis:45351:gene92	104.3	85
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Alatina_alata:1193083:V2META14482-42-Calc_Hmm10-BMGE05	109.8	86
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aplysia_californica:6500:V2META14482-42-Calc_Hmm10-BMGE05	102.3	87
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Atolla_vanhoeffeni:86043:V2META14482-42-Calc_Hmm10-BMGE05	108.9	86
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aurelia_aurita:6145:V2META14482-42-Calc_Hmm10-BMGE05	105.3	86
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Branchiostoma_floridae:7739:V2META14482-42-Calc_Hmm10-BMGE05	105.4	85
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Clathrina_coriacea:1031551:V2META14482-42-Calc_Hmm10-BMGE05	102.8	87
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Crassostrea_gigas:29159:V2META14482-42-Calc_Hmm10-BMGE05	115.2	87
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Edwardsiella_lineata:132407:V2META14482-42-Calc_Hmm10-BMGE05	102.1	85
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Helobdella_robusta:6412:V2META14482-42-Calc_Hmm10-BMGE05	103.2	86
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Latrunculia_apicalis:1325597:V2META14482-42-Calc_Hmm10-BMGE05	104.0	87
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Leucosolenia_complicata:433461:V2META14482-42-Calc_Hmm10-BMGE05	100.8	87
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Nematostella_vectensis:45351:V2META14482-42-Calc_Hmm10-BMGE05	108.3	86
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Orbicella_faveolata:48498:V2META14482-42-Calc_Hmm10-BMGE05	107.7	86
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Periphylla_periphylla:880221:V2META14482-42-Calc_Hmm10-BMGE05	109.6	87
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sycon_ciliatum:27933:V2META14482-42-Calc_Hmm10-BMGE05	103.9	87
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sycon_coactum:1009717:V2META14482-42-Calc_Hmm10-BMGE05	103.5	87
EOG093715EC	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Tribolium_castaneum:7070:V2META14482-42-Calc_Hmm10-BMGE05	105.0	87
EOG09371675	Duplicated	Borowiec2015:Best108:Acropora_digitifera:70779:OG263.fasta.aln_gene29	141.3	99
EOG09371675	Duplicated	Borowiec2015:Best108:Acyrthosiphon_pisum:7029:OG263.fasta.aln_gene29	136.1	99
EOG09371675	Duplicated	Borowiec2015:Best108:Anolis_carolinensis:28377:OG263.fasta.aln_gene29	144.2	99
EOG09371675	Duplicated	Borowiec2015:Best108:Apis_mellifera:7460:OG263.fasta.aln_gene29	144.4	99
EOG09371675	Duplicated	Borowiec2015:Best108:Bombus_terrestris:30195:OG263.fasta.aln_gene29	144.4	99
EOG09371675	Duplicated	Borowiec2015:Best108:Branchiostoma_floridae:7739:OG263.fasta.aln_gene29	142.5	98
EOG09371675	Duplicated	Borowiec2015:Best108:Capitella_teleta:283909:OG263.fasta.aln_gene29	139.1	99
EOG09371675	Duplicated	Borowiec2015:Best108:Danaus_plexippus:13037:OG263.fasta.aln_gene29	138.4	99
EOG09371675	Duplicated	Borowiec2015:Best108:Daphnia_magna:35525:OG263.fasta.aln_gene29	146.3	99
EOG09371675	Duplicated	Borowiec2015:Best108:Drosophila_melanogaster:7227:OG263.fasta.aln_gene29	142.3	99
EOG09371675	Duplicated	Borowiec2015:Best108:Gallus_gallus:9031:OG263.fasta.aln_gene29	144.2	99
EOG09371675	Duplicated	Borowiec2015:Best108:Gasterosteus_aculeatus:69293:OG263.fasta.aln_gene29	141.3	99
EOG09371675	Duplicated	Borowiec2015:Best108:Homo_sapiens:9606:OG263.fasta.aln_gene29	145.0	99
EOG09371675	Duplicated	Borowiec2015:Best108:Hydra_magnipapillata:6087:OG263.fasta.aln_gene29	143.2	99
EOG09371675	Duplicated	Borowiec2015:Best108:Ixodes_scapularis:6945:OG263.fasta.aln_gene29	142.8	99
EOG09371675	Duplicated	Borowiec2015:Best108:Latimeria_chalumnae:7897:OG263.fasta.aln_gene29	143.3	99
EOG09371675	Duplicated	Borowiec2015:Best108:Lottia_gigantea:225164:OG263.fasta.aln_gene29	140.0	99
EOG09371675	Duplicated	Borowiec2015:Best108:Mnemiopsis_leidyi:27923:OG263.fasta.aln_gene29	136.8	99
EOG09371675	Duplicated	Borowiec2015:Best108:Nematostella_vectensis:45351:OG263.fasta.aln_gene29	138.8	98
EOG09371675	Duplicated	Borowiec2015:Best108:Saccoglossus_kowalevskii:10224:OG263.fasta.aln_gene29	145.2	99
EOG09371675	Duplicated	Borowiec2015:Best108:Strigamia_maritima:126957:OG263.fasta.aln_gene29	147.5	99
EOG09371675	Duplicated	Borowiec2015:Best108:Strongylocentrotus_purpuratus:7668:OG263.fasta.aln_gene29	141.0	99
EOG09371675	Duplicated	Borowiec2015:Best108:Takifugu:31032:OG263.fasta.aln_gene29	141.3	99
EOG09371675	Duplicated	Borowiec2015:Best108:Trichoplax_adhaerens:10228:OG263.fasta.aln_gene29	137.8	98
EOG09371675	Duplicated	Borowiec2015:Total1080:Acropora_digitifera:70779:OG263.fasta.aln_gene311	141.3	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Acyrthosiphon_pisum:7029:OG263.fasta.aln_gene311	136.1	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Anolis_carolinensis:28377:OG263.fasta.aln_gene311	144.2	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG263.fasta.aln_gene311	144.4	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Bombus_terrestris:30195:OG263.fasta.aln_gene311	144.4	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG263.fasta.aln_gene311	142.5	98
EOG09371675	Duplicated	Borowiec2015:Total1080:Capitella_teleta:283909:OG263.fasta.aln_gene311	139.1	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG263.fasta.aln_gene311	138.4	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG263.fasta.aln_gene311	146.3	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG263.fasta.aln_gene311	142.3	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Gallus_gallus:9031:OG263.fasta.aln_gene311	144.2	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Gasterosteus_aculeatus:69293:OG263.fasta.aln_gene311	141.3	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG263.fasta.aln_gene311	145.0	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Hydra_magnipapillata:6087:OG263.fasta.aln_gene311	143.2	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Ixodes_scapularis:6945:OG263.fasta.aln_gene311	142.8	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG263.fasta.aln_gene311	143.3	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG263.fasta.aln_gene311	140.0	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Mnemiopsis_leidyi:27923:OG263.fasta.aln_gene311	136.8	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG263.fasta.aln_gene311	138.8	98
EOG09371675	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG263.fasta.aln_gene311	145.2	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Strigamia_maritima:126957:OG263.fasta.aln_gene311	147.5	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Strongylocentrotus_purpuratus:7668:OG263.fasta.aln_gene311	141.0	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG263.fasta.aln_gene311	141.3	99
EOG09371675	Duplicated	Borowiec2015:Total1080:Trichoplax_adhaerens:10228:OG263.fasta.aln_gene311	137.8	98
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Acropora_millepora:45264:gene59	153.5	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Amphimedon_queenslandica:400682:gene59	142.6	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Branchiostoma_floridae:7739:gene59	157.2	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Capitella_teleta:283909:gene59	152.7	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Cerebratulus_lacteus:6221:gene59	151.8	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Crassostrea_virginica:6565:gene59	157.3	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Daphnia_pulex:6669:gene59	154.9	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Drosophila_melanogaster:7227:gene59	154.9	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Gallus_gallus:9031:gene59	159.0	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Halocynthia_roretzi:7729:gene59	148.1	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Helobdella_robusta:6412:gene59	154.8	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Lottia_gigantea:225164:gene59	155.7	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Meara_stichopi:84115:gene59	149.2	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Mertensiid_sp:nan:gene59	150.8	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Metridium_senile:6116:gene59	155.9	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Mnemiopsis_leidyi:27923:gene59	149.7	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Nematostella_vectensis:45351:gene59	151.1	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Petromyzon_marinus:7757:gene59	157.2	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Phycomyces_blakesleeanus:4837:gene59	140.8	99
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Rhipicephalus_microplus:6941:gene59	156.9	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Rhizopus_orizae:na:gene59	143.4	101
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Saccoglossus_kowalevskii:10224:gene59	158.6	101
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Salpingoeca_rosetta:946362:gene59	144.1	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Sphaeroforma_arctica:72019:gene59	145.0	94
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Strongylocentrotus_purpuratus:7668:gene59	146.2	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Suberites_domuncula:55567:gene59	140.0	95
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Terebratalia_transversa:34513:gene59	154.9	102
EOG09371675	Duplicated	Ryan2013:est.opisthokonta:Trichoplax_adhaerens:10228:gene59	149.0	102
EOG0937167R	Duplicated	Borowiec2015:Best108:Acropora_digitifera:70779:OG302.fasta.aln_gene37	169.0	137
EOG0937167R	Duplicated	Borowiec2015:Best108:Acyrthosiphon_pisum:7029:OG302.fasta.aln_gene37	159.3	138
EOG0937167R	Duplicated	Borowiec2015:Best108:Amphimedon_queenslandica:400682:OG302.fasta.aln_gene37	165.7	133
EOG0937167R	Duplicated	Borowiec2015:Best108:Anolis_carolinensis:28377:OG302.fasta.aln_gene37	176.5	136
EOG0937167R	Duplicated	Borowiec2015:Best108:Apis_mellifera:7460:OG302.fasta.aln_gene37	180.0	136
EOG0937167R	Duplicated	Borowiec2015:Best108:Bombus_terrestris:30195:OG302.fasta.aln_gene37	182.1	148
EOG0937167R	Duplicated	Borowiec2015:Best108:Branchiostoma_floridae:7739:OG302.fasta.aln_gene37	173.2	125
EOG0937167R	Duplicated	Borowiec2015:Best108:Capitella_teleta:283909:OG302.fasta.aln_gene37	170.0	128
EOG0937167R	Duplicated	Borowiec2015:Best108:Ciona_savignyi:51511:OG302.fasta.aln_gene37	163.2	142
EOG0937167R	Duplicated	Borowiec2015:Best108:Daphnia_magna:35525:OG302.fasta.aln_gene37	164.6	139
EOG0937167R	Duplicated	Borowiec2015:Best108:Drosophila_melanogaster:7227:OG302.fasta.aln_gene37	166.5	136
EOG0937167R	Duplicated	Borowiec2015:Best108:Gasterosteus_aculeatus:69293:OG302.fasta.aln_gene37	171.6	127
EOG0937167R	Duplicated	Borowiec2015:Best108:Homo_sapiens:9606:OG302.fasta.aln_gene37	173.8	136
EOG0937167R	Duplicated	Borowiec2015:Best108:Hydra_magnipapillata:6087:OG302.fasta.aln_gene37	157.5	127
EOG0937167R	Duplicated	Borowiec2015:Best108:Ixodes_scapularis:6945:OG302.fasta.aln_gene37	166.5	127
EOG0937167R	Duplicated	Borowiec2015:Best108:Latimeria_chalumnae:7897:OG302.fasta.aln_gene37	170.4	136
EOG0937167R	Duplicated	Borowiec2015:Best108:Lottia_gigantea:225164:OG302.fasta.aln_gene37	170.3	132
EOG0937167R	Duplicated	Borowiec2015:Best108:Nematostella_vectensis:45351:OG302.fasta.aln_gene37	167.6	132
EOG0937167R	Duplicated	Borowiec2015:Best108:Saccoglossus_kowalevskii:10224:OG302.fasta.aln_gene37	166.0	128
EOG0937167R	Duplicated	Borowiec2015:Best108:Strongylocentrotus_purpuratus:7668:OG302.fasta.aln_gene37	164.9	128
EOG0937167R	Duplicated	Borowiec2015:Best108:Takifugu:31032:OG302.fasta.aln_gene37	169.6	127
EOG0937167R	Duplicated	Borowiec2015:Best108:Tetranychus_urticae:32264:OG302.fasta.aln_gene37	167.4	137
EOG0937167R	Duplicated	Borowiec2015:Best108:Tribolium_castaneum:7070:OG302.fasta.aln_gene37	172.6	137
EOG0937167R	Duplicated	Borowiec2015:Best108:Trichoplax_adhaerens:10228:OG302.fasta.aln_gene37	168.1	132
EOG0937167R	Duplicated	Borowiec2015:Total1080:Acropora_digitifera:70779:OG302.fasta.aln_gene353	169.0	137
